gvkey,ayear,patent_app_count,RETech_avg
4895,1978,1,4.580271724753886
4895,1979,1,2.4490926364014207
4895,1980,3,1.0329979902196758
4895,1981,2,2.09986141820454
4895,1982,2,1.2773995667662186
4895,1983,3,1.8435965100820793
4895,1984,4,0.5402879082560224
4895,1985,6,1.5706613573210728
4895,1986,3,-0.38074037732729965
4895,1987,1,1.0108101559780542
4895,1988,5,1.182831209091034
4895,1989,2,1.4813728999677387
4895,1991,5,2.082332771179835
4895,1992,3,2.574448363724943
4895,1993,3,0.6340263925127321
4895,1994,1,0.3433922824091866
4900,1985,2,3.1323736670474354
4900,1990,1,3.141800354506936
4900,1991,1,6.143688443889479
4900,1992,1,1.9939556341307232
4900,2001,1,1.974820513277008
4900,2003,1,1.5194373460280082
4900,2005,1,0.1456613246806726
4908,1972,2,0.8812347277877428
4908,1974,1,2.561175333147671
4908,1975,1,3.9945692625388864
4909,1972,4,3.6214594265162177
4909,1973,2,1.7987188211484275
4909,1974,2,3.475625223999349
4909,1975,2,4.630116308176281
4909,1978,1,0.5098672512192491
4920,1939,1,0.906254713903778
4920,1940,3,2.5145528383071034
4920,1941,5,1.2888032797922206
4920,1943,1,1.1716978310738562
4920,1944,2,5.033281400980673
4920,1945,3,2.3401038199774677
4920,1952,2,2.609366370938072
4920,1953,6,2.32143750976955
4920,1954,2,1.1981462247204588
4920,1955,3,0.455855817705702
4920,1956,6,1.4448677451469842
4920,1957,2,0.953488525040369
4920,1958,1,0.119923565326078
4920,1959,6,1.6920094763370817
4920,1960,4,0.28249505892509597
4920,1961,14,2.409560709601549
4920,1962,9,1.4551753160269887
4920,1963,16,3.3052767865116617
4920,1964,13,1.1369807214643715
4920,1965,11,0.9199881318739744
4920,1966,10,0.5631229591681917
4920,1967,16,1.8637002341107
4920,1968,12,2.1054160542670775
4920,1969,13,1.1717617204307134
4920,1970,4,-0.03500175781506469
4920,1971,4,0.9618373995838974
4920,1972,4,1.9459190314018133
4920,1973,1,1.2323094143878663
4920,1974,10,2.137641849238064
4920,1975,5,3.54372264338476
4920,1976,4,1.6411533614976694
4920,1977,5,0.27282649722076063
4920,1978,4,0.0016166934142990974
4920,1979,3,0.44477032340039546
4920,1980,1,-0.2844203156111916
4920,1981,1,-0.1903199698947275
4920,1982,1,1.1502541328348352
4920,1984,1,1.9295266587376727
4922,1960,1,2.170095483432042
4922,1962,2,3.2097828356199223
4922,1963,5,0.9491317568878932
4922,1964,2,0.40281313605365104
4922,1965,2,1.90076316273889
4922,1966,2,2.0419061736898905
4925,1968,2,1.569382157758795
4925,1969,6,3.814504316322346
4925,1970,53,4.261497676583431
4925,1971,203,3.8681286052093653
4925,1972,132,2.228831454979211
4925,1973,179,3.6164606555768235
4925,1974,225,5.442640844008729
4925,1975,191,3.6860844526477163
4925,1976,187,1.487812057780204
4925,1977,207,2.6188768555162403
4925,1978,149,2.575102449700932
4925,1979,193,2.856532212715917
4925,1980,219,2.7433494130545175
4925,1981,214,2.6627902974574638
4925,1982,302,3.4327727059251814
4925,1983,318,2.397934708527854
4925,1984,488,2.845003811626847
4925,1985,548,2.581833084354926
4925,1986,583,1.7854238852097577
4925,1987,710,2.57486000208388
4925,1988,779,2.4373013037847375
4925,1989,732,2.035299337798086
4925,1990,666,2.1051276724279964
4925,1991,668,1.456403645624952
4925,1992,604,1.8920375633859527
4925,1993,558,1.7463712286464221
4925,1994,563,1.528970197020529
4925,1995,619,2.093028993003741
4925,1996,715,1.7372061011185864
4925,1997,777,0.8486475673558248
4925,1998,651,-0.04997168716369742
4925,1999,840,0.9601812573205333
4925,2000,1087,1.315965406036151
4925,2001,1200,1.2488120401556455
4925,2002,1223,0.7569142414142725
4925,2003,1199,0.6743877741942166
4925,2004,906,0.28874600961530816
4925,2005,778,0.723130987514539
4925,2006,374,0.374155299297795
4925,2007,112,0.2382413065411592
4925,2008,16,0.6868074809807507
4926,1970,5,1.3928653558608306
4926,1971,5,1.9147791112270158
4926,1972,10,1.3937047772737348
4926,1973,9,1.1697762957241573
4926,1974,7,1.2037397120817697
4926,1975,5,2.9661125180095267
4926,1976,9,0.8968482251252546
4926,1977,6,0.924645056619518
4926,1978,7,1.3977215350091339
4926,1979,4,1.333327019199424
4926,1980,5,1.4876651398155698
4926,1981,11,1.9387876331416416
4926,1982,6,0.9575370544374849
4926,1983,7,1.4521044595056112
4926,1984,16,2.267536833662557
4926,1985,14,0.7437847281637548
4926,1986,17,0.6032473241974845
4926,1987,11,1.2861360671773812
4926,1988,11,1.6097723452885797
4926,1989,16,1.3174540447965992
4926,1990,11,1.452137091167225
4926,1991,12,0.7814105982945662
4926,1992,13,2.564687476529658
4926,1993,19,1.6832225681215347
4926,1994,13,1.7290501736640496
4926,1995,22,3.9622470365824327
4926,1996,22,0.8292237304423385
4926,1997,33,1.4254496873965687
4926,1998,24,-0.46766389811318837
4926,1999,16,0.9104195596158711
4926,2000,14,0.6997898485626646
4926,2001,9,0.719473912526055
4926,2002,12,0.7603332888721012
4926,2003,11,0.6193848565291086
4926,2004,8,-1.3565270069571826
4926,2005,4,-0.5326107077660797
4926,2006,5,1.2563609587668747
4926,2007,6,1.0479847438686403
4926,2008,7,1.0311649543155725
4926,2009,1,2.8322770786133966
4926,2010,2,1.652169483899982
4926,2011,4,0.47554449291588335
4926,2012,6,0.05176660856602807
4926,2013,6,0.7741235073740023
4926,2014,6,0.6627023736313861
4926,2015,9,0.21673752573853747
4926,2016,4,1.3471545331683679
4926,2017,8,-0.7971438279296142
4926,2018,4,-2.6221271162742608
4929,1990,1,3.803332149128919
4932,1988,1,2.854952270241362
4932,1990,5,1.1525103487151729
4932,1991,2,0.7783655331875196
4932,1992,1,-0.3192575789236695
4932,1993,3,0.18057166187944984
4932,1994,1,-0.9806094675559608
4936,2003,1,0.8351384041785448
4936,2005,1,0.4183383322807695
4936,2006,1,2.139643193147391
4936,2007,2,1.173700988741049
4936,2008,1,0.2486620016101666
4940,1949,1,3.436146599167882
4940,1958,1,3.3441649880442625
4940,1959,3,2.0455160440946907
4940,1960,19,4.9975026682837
4940,1961,37,3.148350830482582
4940,1962,46,3.813459216472702
4940,1963,80,2.9017728083059438
4940,1964,78,1.7465434110228562
4940,1965,54,2.339995624017916
4940,1966,60,3.147191857090199
4940,1967,51,2.115888015172782
4940,1968,38,2.083293261071445
4940,1969,31,2.8240570843116717
4940,1970,50,2.9658387475711305
4940,1971,52,3.054092040381051
4940,1972,72,1.845675142103992
4940,1973,38,2.423067079832313
4940,1974,45,4.043044455952018
4940,1975,30,3.5986780950302157
4940,1976,30,1.2883146447051064
4940,1977,65,2.6918455337791967
4940,1978,43,4.1327988850009385
4940,1979,49,2.6824514765570675
4940,1980,36,2.5325846118365725
4940,1981,28,3.9989217396062524
4940,1982,18,2.3859227770030875
4940,1983,17,2.3704654956139244
4940,1984,17,1.3996444227019367
4940,1985,6,1.6646649891316525
4940,1986,15,1.6979844208949522
4940,1987,26,3.2648107645551687
4940,1988,5,2.657510731351659
4941,1924,3,2.3154386365550756
4941,1926,6,1.8799012304779694
4941,1927,3,0.7160406834778676
4941,1929,1,3.701536411895433
4941,1930,6,0.5142581778274282
4941,1931,4,1.1131468611290392
4941,1932,3,-1.1470330298881104
4941,1935,3,0.43038515254767634
4941,1936,1,-1.0769085490878667
4941,1938,1,1.1809031790128723
4941,1939,1,0.925431510236234
4941,1942,2,1.3015343352925985
4941,1943,1,2.6137556924775462
4941,1944,2,4.093661116830419
4941,1945,5,2.3357744784716075
4941,1946,6,2.453371233173707
4941,1947,8,1.5779468134134444
4941,1948,4,2.1979155615144013
4941,1949,3,2.5472047233380977
4941,1950,5,1.662343567438215
4941,1951,4,4.162303783191735
4941,1952,4,2.889108490151382
4941,1953,10,1.9792410315978537
4941,1954,7,2.2137460423665485
4941,1955,8,1.8452947912913702
4941,1956,10,2.761942108855932
4941,1957,16,2.511302670186537
4941,1958,12,0.8053327542832247
4941,1959,15,1.5844661831746045
4941,1960,14,0.4444870734142277
4941,1961,22,1.6364201728405903
4941,1962,21,1.4361377534220912
4941,1963,18,1.2633049139442833
4941,1964,7,0.4732014424837175
4941,1965,11,0.9210531952902297
4941,1966,2,1.067632908135693
4941,1967,14,0.9143144423943186
4941,1968,14,3.158550830834732
4941,1969,9,3.3575973422631074
4941,1970,9,1.9480690853689184
4941,1971,7,1.878158931254861
4941,1972,3,0.7842198080704987
4941,1973,4,1.3986824362094739
4941,1974,4,0.855222465358739
4941,1975,5,1.9361404595085054
4941,1976,6,1.3753310515114343
4941,1977,5,0.7003360614856027
4941,1978,1,1.502151587240087
4941,1979,2,1.6397096275525662
4941,1980,3,0.6465651469257098
4941,1981,3,0.31688614907524754
4941,1982,2,-0.612161149134046
4941,1983,4,0.2630813647430684
4941,1984,1,1.3122838186688608
4941,1985,1,0.3292941450131481
4941,1987,1,-0.016979305605305
4941,1991,1,0.1927429682858037
4941,1997,1,-0.9638918219749965
4941,2012,1,0.7172666050239789
4941,2014,1,1.9454830983208613
4944,1961,2,0.9068801401477042
4944,1962,1,1.2002523041116235
4944,1963,1,1.2229119294963011
4944,1964,1,1.0457636525459302
4944,1965,1,1.7306697430065
4944,1966,3,2.8163941148378213
4944,1967,2,1.8609142277396091
4944,1968,1,1.1857019645063016
4944,1969,2,3.396590656292889
4944,1970,1,3.425642990602333
4944,1973,1,0.5497067465461002
4944,1974,4,1.0352465711172796
4944,1975,5,1.6765113193938013
4944,1976,2,1.5613052860589973
4944,1977,3,0.7713883546314614
4944,1978,2,1.8878371247759134
4944,1979,2,0.8596831264334475
4944,1980,3,1.4532164817369393
4944,1981,6,1.5517128379411085
4944,1982,4,1.425744515264104
4944,1983,8,1.1664486468533672
4944,1984,2,1.7519689831047425
4944,1985,3,0.8446424919910105
4947,1960,2,0.98213892779453
4947,1961,1,-0.2414368651403022
4947,1962,4,1.3987560717090848
4947,1963,1,3.566082621543663
4947,1964,4,0.7535487164777545
4947,1965,1,1.3122566416299046
4947,1970,8,0.8511632928780959
4947,1971,5,1.217286938831333
4947,1974,2,-0.10014016634254463
4947,1975,3,3.875022685210636
4947,1976,5,0.9814287337816733
4947,1977,5,-0.07638273219861982
4947,1978,2,0.3388946219858823
4947,1979,5,0.31363245831507436
4947,1981,1,0.2897953049298559
4951,1921,1,4.480398588947882
4951,1922,2,1.6544739672101452
4951,1923,5,1.4879491589179765
4951,1924,1,2.055041440033161
4951,1925,9,1.9906548051305006
4951,1926,16,1.7402758736798638
4951,1927,8,1.3377722793254359
4951,1928,14,1.702591815850435
4951,1929,18,1.9967960616892455
4951,1930,29,3.578887920613541
4951,1931,16,2.1066949160148596
4951,1932,9,3.0423911979079343
4951,1933,4,1.1357010820193265
4951,1934,5,0.4653955030285375
4951,1935,2,1.767054550555362
4951,1936,5,1.5539893785166148
4951,1937,2,2.218812812449526
4951,1938,5,1.2465438470816843
4951,1939,2,2.218908526569462
4951,1940,4,3.2916263020066556
4951,1941,4,1.5310550097204405
4951,1942,3,4.581978788621351
4951,1943,1,-0.2099586794092877
4951,1944,6,1.9963188825058917
4951,1945,1,0.8724476550858078
4951,1947,3,3.472957943329311
4951,1948,1,2.1281555555519747
4951,1949,1,1.3843452055438132
4951,1950,1,0.7970264878783546
4951,1956,1,1.7047370401494173
4951,1958,1,1.9552185718366868
4951,1959,3,1.696531746787849
4951,1960,7,0.7137245625914126
4951,1961,5,2.609937139897531
4951,1962,7,1.8558903053193039
4951,1963,12,1.420998153496913
4951,1964,7,1.7199656951387379
4951,1965,15,1.2737444760036245
4951,1966,16,0.5839661421976265
4951,1967,9,1.678604728378292
4951,1968,12,1.7844361210821675
4951,1969,17,2.0256321335454675
4951,1970,9,1.3284686845467095
4951,1971,19,1.193663692471801
4951,1972,8,0.9536058323174676
4951,1973,9,1.5654837994284296
4951,1974,10,1.5960966250429558
4951,1975,10,2.085973301437593
4951,1976,13,1.3636082892667263
4951,1977,11,0.1815574404717312
4951,1978,8,1.0408828521526687
4951,1979,2,3.5147180909452858
4952,1981,1,1.4813734180770073
4954,1981,1,1.2312960272857532
4954,1987,2,0.9132558762873423
4961,1936,1,2.772856881068987
4961,1937,1,0.8279699370076823
4961,1938,1,0.9666495924802117
4961,1939,7,10.452048952504878
4961,1940,13,6.956464921115347
4961,1941,33,4.983247412764472
4961,1942,66,8.005476791387146
4961,1943,59,3.7054200240476853
4961,1944,58,1.7091183019783611
4961,1945,67,2.8800028032940954
4961,1946,46,2.2793638527700693
4961,1947,95,5.725315774813487
4961,1948,38,4.216675189321324
4961,1949,49,2.976629527946374
4961,1950,59,3.0747365043634853
4961,1951,36,2.2059792230787014
4961,1952,45,2.8464219694389055
4961,1953,23,4.49641475689791
4961,1954,13,2.1508474786920884
4961,1955,17,1.6983671548691206
4961,1956,14,3.933594603824021
4961,1957,17,4.01892049728235
4961,1958,43,2.20343829544856
4961,1959,140,3.2075961458620847
4961,1960,146,2.1692694460544506
4961,1961,138,2.257924083789632
4961,1962,138,2.154985688726262
4961,1963,150,2.3059352220981086
4961,1964,170,1.8086109418268743
4961,1965,183,1.7410043865279907
4961,1966,183,2.1646253727258347
4961,1967,186,1.6283315245895973
4961,1968,208,2.1463257040095516
4961,1969,172,2.7939086197349075
4961,1970,197,2.023772769768176
4961,1971,216,1.7682660380609985
4961,1972,272,2.4632993639118466
4961,1973,302,2.7270499587512553
4961,1974,287,2.4287291648474345
4961,1975,231,2.913077035041429
4961,1976,225,1.3408145902301607
4961,1977,186,0.9323163970022639
4961,1978,210,1.7144847167401907
4961,1979,224,1.6756532887027444
4961,1980,209,1.9263464943669437
4961,1981,215,1.7511376887474168
4961,1982,226,1.6165250372610658
4961,1983,214,2.028898851172049
4961,1984,251,1.5283249343731726
4961,1985,265,1.962902715935015
4961,1986,230,1.8757225727436804
4961,1987,243,1.5040067854809354
4961,1988,275,1.7314556394465765
4961,1989,233,1.2436257106752824
4961,1990,199,1.3102891919764286
4961,1991,163,1.1507811202138154
4961,1992,110,1.6981408394007476
4961,1993,29,1.9446635728434378
4961,1994,20,2.8331620772127124
4961,1995,17,3.711954878785768
4961,1996,17,4.479740731740058
4961,1997,18,1.5018800498209457
4961,1998,5,2.5986830866576485
4961,1999,1,0.7890829542082104
4962,1959,1,1.783384660816681
4962,1961,1,0.6370378877038386
4962,1963,2,0.8835056780921035
4962,1964,4,1.33964657793846
4962,1965,3,1.8897668684854496
4962,1967,5,1.5067114068311995
4962,1968,4,0.8820162972727683
4962,1969,1,1.5743139267763366
4962,1970,1,0.6099056076136661
4962,1971,2,1.5269978568910374
4962,1972,4,1.6858158540034045
4962,1973,3,2.2831550987130664
4962,1974,2,1.792308019454141
4962,1975,1,1.3176842483766933
4962,1980,1,1.185711346077054
4962,1981,5,1.0196745903942723
4962,1982,2,0.7267586566536643
4962,1983,4,1.8657795173033136
4962,1984,1,0.540135038274334
4965,1969,2,2.7221232755097957
4965,1975,1,1.7568409376592238
4965,1976,2,2.2753677301917756
4972,1984,2,1.509210608198076
4972,1985,2,1.4119803200504581
4972,1986,4,0.8554818846826874
4972,1988,3,3.2077151426230532
4972,1989,9,1.695654388640646
4972,1990,4,2.1341193450577243
4972,1991,4,0.9573016543693276
4972,1992,1,1.252740136388521
4972,1993,4,0.7040051208384663
4972,1994,2,1.096021793112778
4972,1995,4,1.5075829886971719
4972,1996,2,0.2999672443922813
4972,1997,1,0.1090931322662795
4975,1985,1,0.9869238283214332
4975,1990,2,1.1576034681889886
4975,1994,1,-0.7913719381503641
4977,1979,1,1.2992106346963723
4977,1984,1,0.2925720091366114
4977,1986,1,0.818251587751641
4977,1987,1,1.2229788431764017
4977,1990,2,0.43487949754976957
4977,1991,1,1.263478530277377
4977,1992,1,0.3814426250475711
4977,1993,2,1.3215628335682907
4979,1951,1,-0.8998162915679695
4979,1952,2,0.9906360017357609
4979,1955,1,0.431522762443217
4981,1980,3,-0.07051641194185258
4981,1981,2,4.024951524862006
4981,1982,2,1.918709906106335
4981,1983,7,1.7736410185999336
4981,1984,4,1.72601415496871
4981,1985,5,1.7347104692544075
4981,1986,9,2.0311046993784343
4981,1987,6,0.8266053233778861
4981,1988,1,1.3179618574744216
4981,1989,1,1.316924961080811
4981,1990,1,0.5010859132601061
4981,1991,1,-0.149229322982554
4981,1992,2,1.4682706146442293
4981,1993,2,0.6599866695085757
4981,1994,1,-0.3286074397195535
4984,1991,1,2.7163028452289875
4984,1992,1,1.86888720630474
4984,2000,1,2.9766237489229765
4984,2003,4,1.0995264642748377
4984,2004,1,2.543439548872346
4984,2008,2,0.6750595603263009
4984,2010,1,-0.3417699169994731
4984,2012,1,2.495724859485518
4985,1979,1,2.6009843469300367
4985,1984,1,1.480537424332634
4985,1987,1,0.9783494443191278
4985,1994,1,3.8776416529085065
4987,1990,1,1.127415971762851
4987,1993,1,2.6863112227598847
4988,1987,1,2.677811431141923
4988,1988,1,1.405755470491045
4988,1991,1,0.8579228292618615
4990,1987,9,5.9683984430234105
4990,1988,13,2.698349635462301
4992,1933,1,0.605553183135194
4992,1934,1,-0.4907382531932804
4992,1935,2,0.9916129291660635
4992,1936,7,1.9091077864098889
4992,1937,7,1.0637641031713654
4992,1938,10,1.6784061540532444
4992,1939,6,1.241018408677503
4992,1940,8,2.100823517135016
4992,1941,18,2.447016385190536
4992,1942,3,0.16473830435739015
4992,1943,5,2.3659987744631024
4992,1945,1,3.6220654004702353
4992,1946,5,2.197624139982327
4992,1948,3,1.8531264709081132
4992,1949,2,1.7275132182193906
4992,1950,2,1.2664621673090775
4992,1951,6,1.087111015491682
4992,1952,1,0.584838060898134
4992,1953,2,1.0086987448845282
4992,1954,6,1.5328418109202646
4992,1955,7,2.1652138427033756
4992,1956,11,0.6264006484485365
4992,1957,5,1.2641894958320072
4992,1958,7,1.1323131464913438
4992,1959,7,1.86141960896105
4992,1960,7,0.6132474895296455
4992,1961,4,0.8862065438911362
4992,1962,2,1.4231461087393162
4992,1963,4,0.6931555642747557
4992,1964,3,0.9060563260657454
4992,1965,6,0.9947247780849616
4992,1966,8,0.4126617637464045
4992,1967,4,0.3661253432219086
4992,1968,1,0.0450831062895818
4993,1965,1,1.0947523410309543
4993,1972,1,3.1424374774290684
4993,1984,1,3.169562138715494
4994,1940,1,2.923213003340414
4994,1942,2,5.737318535438872
4995,1945,3,2.1558293967915745
4995,1946,2,2.9277259975710352
4995,1947,3,1.4866649197489075
4995,1948,4,2.0866442750756042
4995,1949,1,-0.3414499867007113
4995,1950,8,2.1769082722994364
4995,1951,2,1.0235706147993948
4995,1952,9,0.8050833412401532
4995,1953,7,1.5234907427616198
4995,1954,17,1.206911149880704
4995,1955,21,1.0900657276138888
4995,1956,6,0.6037634609051946
4995,1957,12,1.2493203389247787
4995,1958,4,0.7859039069480112
4995,1959,4,5.190333376445506
4995,1960,13,1.1864742331996463
4995,1961,7,0.5897230443241118
4995,1962,14,1.4052700824723234
4995,1963,8,1.0704912165269007
4995,1964,16,1.1758126176250416
4995,1965,6,0.7687716652451714
4995,1966,4,0.3303187335170713
4995,1967,11,0.7275752944940763
4995,1968,19,1.089615757952927
4995,1969,10,1.0866754691868403
4995,1970,13,0.7823590708778378
4995,1971,16,0.8860398081706783
4995,1972,13,1.5199810753493206
4995,1973,15,0.5622635486501885
4995,1974,9,0.9702765777442237
4995,1975,17,1.579722983107894
4995,1976,13,1.148907375158704
4995,1977,12,0.42929430620218456
4995,1978,1,-0.0244635173177486
4998,1959,1,4.399093512735695
4998,1960,1,2.5673362357671525
4998,1961,2,1.2309819327988214
4998,1962,1,0.6633393244224376
4998,1963,4,0.5669239525421752
4998,1964,2,0.795362322940732
4998,1965,3,0.9999114888127295
4998,1966,2,1.391714236312352
4998,1967,2,1.192827497278628
4998,1968,2,1.3455976902963114
4998,1969,3,1.4303102377735
4998,1970,5,1.1990154743525079
4998,1971,2,1.857247717098351
4998,1972,5,2.030078827839376
4998,1973,5,2.011390128909678
4998,1974,1,1.6762212727765449
5004,1970,1,0.9768430404214464
5004,1978,1,2.1584945965726767
5004,1980,1,-0.0582936625666355
5005,1968,1,2.3749176159000105
5005,1970,1,0.0033762730031494
5005,1972,1,2.9139785342439657
5005,1973,1,0.5734745341597032
5005,1975,2,1.1559533388249716
5005,1976,2,1.0832605135834208
5005,1977,6,0.29767935232416814
5005,1978,2,-0.4525404763897307
5012,1966,1,1.483458069098394
5012,1968,2,0.3239768498440577
5012,1970,2,0.356580274853975
5012,1971,3,0.640051386681788
5012,1972,1,1.2039612578710568
5012,1974,5,1.462177417104288
5012,1976,1,1.8168051191436725
5012,1977,6,0.1385590658260846
5012,1978,1,0.0285026284171086
5012,1979,3,0.7207785988528429
5012,1980,7,0.6832971882784322
5012,1981,10,1.6501586805984474
5012,1982,2,1.2516554858961442
5012,1984,5,0.8445220194007959
5012,1985,5,0.8708048750732594
5012,1986,2,2.0212622601630303
5014,1978,1,0.5364953167844388
5014,1979,1,2.4752919910485613
5014,1980,4,2.368451206272616
5014,1981,5,1.7724250324698023
5014,1982,2,0.8225709420639951
5014,1983,1,0.2294436897265021
5014,1986,1,2.113610194926877
5014,1987,3,4.438226617431487
5014,1989,4,2.3579374144158973
5014,1990,9,2.070596534666883
5014,1991,6,1.7440746712652457
5014,1992,2,1.6939623894366094
5014,1993,3,2.1646089749699526
5014,1994,2,2.7995056498618522
5014,1995,1,-0.4106839629644074
5018,1932,1,2.813999170284815
5018,1933,2,2.2733964069101225
5018,1935,4,1.357056578775907
5018,1936,12,1.1064950280277719
5018,1937,21,1.089205246839508
5018,1938,19,1.6652360968330457
5018,1939,28,2.0457221521552733
5018,1940,27,1.292261389040004
5018,1941,23,2.2402791575810044
5018,1942,16,2.942990909275243
5018,1943,22,1.8662918357085827
5018,1944,26,2.16363596908343
5018,1945,29,2.0296802196219645
5018,1946,19,3.167175759634299
5018,1947,25,2.542798675737828
5018,1948,34,2.775280842783866
5018,1949,41,2.534305056404142
5018,1950,47,2.3823385636911416
5018,1951,28,4.1456352469109055
5018,1952,46,2.7184480964254205
5018,1953,54,2.2592602865393436
5018,1954,47,3.1938313313281927
5018,1955,74,4.537270272139137
5018,1956,54,2.8710595068403926
5018,1957,91,4.463894015626741
5018,1958,45,1.6463715922785211
5018,1959,55,1.978268847210084
5018,1960,52,1.9734931293335491
5018,1961,60,2.0177750699693306
5018,1962,112,2.5216876289935723
5018,1963,72,1.853994575831935
5018,1964,79,1.3719519736629748
5018,1965,83,1.367105217413593
5018,1966,76,1.8355374411900043
5018,1967,81,1.6033184571171708
5018,1968,91,1.54817679190023
5018,1969,114,2.200671177216118
5018,1970,87,2.0569703025355515
5018,1971,42,2.350726266983055
5018,1972,53,1.7309740053729152
5018,1973,59,1.8233688514755924
5018,1974,57,2.570792788320783
5018,1975,40,2.2089908081546943
5018,1976,19,1.1864104206657435
5018,1977,13,1.7504892036951898
5018,1978,28,2.7000176733885097
5018,1979,26,1.7672006535586984
5018,1980,28,2.1328721483397244
5018,1981,20,2.618174457783373
5018,1982,19,2.6382496038165155
5018,1983,15,2.116486785530294
5018,1984,12,2.088258499558433
5018,1985,12,3.0528585951349925
5018,1986,18,1.6331063825233012
5018,1987,19,2.4571403950734476
5018,1988,17,2.291877173387956
5018,1989,22,2.0875563387668366
5018,1990,19,2.300141487078445
5018,1991,38,0.8562636896934733
5018,1992,34,1.713519491074475
5018,1993,37,1.5013279267228845
5018,1994,48,0.7718928725224717
5018,1995,37,2.8595341593420414
5018,1996,18,0.7862924677477823
5018,1997,16,1.5091067825280646
5018,1998,6,-0.03731146367431234
5018,1999,6,0.8747295867340448
5018,2000,12,1.821395379609217
5018,2001,2,0.2063014521276409
5018,2002,9,1.2866982275424563
5018,2003,5,0.07774846923214636
5018,2004,6,-0.2542430964584506
5018,2005,4,0.45318361176846694
5018,2006,6,0.5396834709401297
5018,2007,4,0.25554713885395475
5018,2008,6,0.7121299458314247
5018,2009,1,0.5290084106726599
5018,2011,2,2.3068476708489523
5018,2012,2,0.9550401944457853
5020,1979,5,7.792188499996034
5020,1981,6,8.043175576966577
5020,1982,12,7.146522773420524
5020,1983,6,3.522546588065914
5020,1984,21,6.032402432460127
5020,1985,13,4.194472708991973
5020,1986,9,2.447723361291626
5020,1987,22,5.629922367823232
5020,1988,18,2.1865225922416065
5020,1989,19,4.09121678935347
5020,1990,35,4.13512716412392
5020,1991,32,5.229068447290363
5020,1992,37,8.100133579806407
5020,1993,48,6.9146287110366265
5020,1994,85,9.990348005286833
5020,1995,215,12.533367366720437
5020,1996,38,-8.476950665408859
5020,1997,75,8.611263299560706
5020,1998,79,2.534624621926414
5020,1999,57,2.6303807302356654
5020,2000,95,2.3745312981023114
5020,2001,200,9.48291073122714
5020,2002,411,4.220031177669971
5020,2003,44,-1.246407788272374
5020,2004,43,0.7940998529546397
5020,2005,42,0.6791699516377016
5020,2006,28,3.6128219727359268
5020,2007,5,1.47399121487956
5021,1984,3,1.1507176028790118
5027,1973,1,2.8297813648985057
5027,1977,2,0.9181001653109292
5027,1980,1,4.199471700651415
5027,1983,1,3.485945158341793
5031,1971,1,0.5398773046531303
5032,1970,2,0.9971053297379163
5032,1971,3,2.123139573503035
5032,1972,4,1.6829815025984538
5032,1973,2,1.507119939806667
5032,1974,3,2.148336609254544
5032,1975,7,2.8537827445936306
5032,1976,2,1.363175963084942
5032,1977,7,0.4262934858604671
5032,1978,8,0.8815248977403385
5032,1979,6,1.170921358260583
5032,1980,4,0.8956068424359447
5032,1982,2,0.5655259097501272
5032,1983,1,0.8207751657880467
5032,1984,1,-0.1557649347255043
5032,1985,3,0.4627910607758304
5032,1986,1,0.676862160053997
5032,1987,2,0.9765749628686982
5032,1988,2,1.26649494059385
5032,1989,3,0.4775306619865968
5032,1990,3,2.3800869780944556
5032,1991,4,-0.4440197260532899
5032,1992,4,0.9445995148722605
5032,1993,5,0.9340748391660899
5032,1994,4,0.21412589589759665
5032,1995,4,0.6332956879587834
5032,1996,3,3.1175794197940774
5032,1997,8,-0.013233755761224066
5032,1998,8,0.5747771429294137
5032,1999,2,0.26270787328529244
5032,2000,2,-0.3944631591183542
5032,2001,3,1.0596277400170804
5032,2002,2,1.0246886182454036
5037,1970,1,2.856400878144672
5043,1971,4,2.109327840570636
5043,1972,1,2.169026868869552
5043,1975,1,2.025039451956668
5043,1976,1,1.3438781067193235
5043,1977,2,1.0930238024113168
5043,1978,1,0.9079557837639194
5043,1980,1,0.5621981480552887
5043,1981,7,2.0479298546695524
5043,1984,1,0.8123225863877707
5043,1985,4,1.5805475643814006
5043,1986,5,2.804398953037962
5043,1987,11,4.969541394708198
5043,1988,7,1.9475870665966326
5043,1989,4,1.746621618779845
5043,1990,3,2.1806098398818095
5043,1991,5,1.7604112920766883
5043,1992,6,2.1249569025743935
5043,1993,6,1.882397950785738
5043,1994,4,3.8609800392945215
5043,1995,7,3.79162790351334
5043,1996,10,5.220465381756729
5043,1997,16,3.1981271410520047
5043,1998,5,1.3512986351354666
5044,1980,1,-0.0306951866510858
5045,1989,2,-0.3181510135738694
5045,1990,1,0.8605135238936432
5046,1923,1,1.5112259345743158
5046,1924,1,0.8766755362682844
5046,1926,5,2.6519116624246113
5046,1927,1,1.71792197177163
5046,1928,20,2.9898931187993005
5046,1929,8,1.9795344677113895
5046,1930,2,-0.4645216433312488
5046,1931,2,0.36370173043861576
5046,1932,6,1.701975444201291
5046,1933,1,0.699464761297154
5046,1934,5,1.1217380084580602
5046,1935,1,0.4052106283827551
5046,1936,2,0.38725542144562886
5046,1937,1,0.6435733894670813
5046,1940,1,1.179779699929384
5046,1942,1,2.77066553543156
5046,1943,3,2.02051002809102
5046,1944,3,2.86918223474084
5046,1945,1,4.282397845380023
5046,1946,5,1.1533571546691528
5046,1947,1,16.63674412275651
5046,1948,1,2.1059831845418087
